,CHLA,DO,PH,PHEO,SALINITY,SECCHI,SIGMA_T,SPCOND,TSS,WTEMP,SampleDepth,Latitude,Longitude,timestamp
24324,7.476,11.51,8.15,2.581,19.66,1.3,12.46124,31757.0,19.82,8.63,1.0,37.24181,-76.38634,1165840.62
24325,6.586,11.83,8.23,0.24,18.09,1.4,13.75701,28886.0,6.18,8.86,1.0,37.17681,-76.373,1165843.2
24326,,,,,,,,,,,0.0,37.17681,-76.373,1165843.2
24327,5.34,12.19,8.2,0.3916,18.17,1.1,14.30586,29964.0,7.42,7.13,1.0,37.11015,-76.293,1165847.28
24328,,11.3,8.19,,17.75,,13.71236,,,9.48,0.75,37.21722,-76.39222,1166432.58
24329,5.47,,,2.29,,0.9,,,,,0.25,37.21722,-76.39222,1166432.58
24330,,10.6,8.03,,17.31,,13.36644,,,9.5,0.1,37.21722,-76.39222,1165393.98
24331,4.51,,,1.53,,1.2,,,,,0.25,37.21722,-76.39222,1165393.98
24332,10.5465,11.11,8.75,0.381,17.54,1.4,13.4388,28529.0,7.36,10.32,1.0,37.31181,-76.34634,1168344.66
24333,8.277,10.73,8.71,1.335,20.46,1.1,15.65686,25994.0,7.34,10.7,1.0,37.24181,-76.38634,1168346.7
24334,9.345,11.04,8.73,0.381,17.47,1.3,13.33208,28380.0,4.0,10.7,1.0,37.17681,-76.373,1168349.16
24335,,,,,,,,,,,0.0,37.17681,-76.373,1168349.16
24336,4.1385,10.81,8.81,0.89445,17.77,1.2,13.4297,28755.0,6.58,11.58,1.0,37.11015,-76.293,1168352.7
24337,5.67,9.48,8.18,3.68,16.94,1.2,13.27523,,,7.69,0.25,37.21722,-76.39222,1169110.32
24338,3.63,10.23,8.1,1.27,18.01,1.1,13.82368,,,10.18,0.25,37.21722,-76.39222,1167900.3
24339,4.6725,12.42,8.38,0.381,17.81,1.4,14.31569,29514.0,6.04,2.98,1.0,37.31181,-76.34634,1171286.04
24340,,,,,,,,,,,1.0,37.24181,-76.38634,1171288.08
24341,8.811,12.94,8.25,0.381,17.15,1.2,18.74698,28434.0,7.66,4.93,1.0,37.24181,-76.38634,1171288.08
24342,8.277,12.95,8.57,0.381,18.38,1.2,14.29438,30119.0,6.34,3.28,1.0,37.17681,-76.373,1171290.54
24343,10.146,12.81,6.87,0.5073,18.51,1.1,14.86208,30504.0,7.14,3.41,1.0,37.11015,-76.293,1171294.14
24344,1.27,13.0,8.3,3.09,18.88,0.8,14.7767,,,5.95,0.25,37.21722,-76.39222,1172655.78
24345,1.32,13.24,8.2,0.88,18.55,0.8,14.9033,,,2.88,0.25,37.21722,-76.39222,1170930.72
24346,7.6095,13.01,8.45,0.381,17.96,1.0,13.37317,27973.0,6.74,7.73,1.0,37.31181,-76.34634,1173801.3
24347,,,,,,,,,,,0.0,37.31181,-76.34634,1173801.3
24348,7.8765,11.87,8.37,2.0826,22.25,1.2,17.59671,29798.0,6.88,6.34,1.0,37.24181,-76.38634,1173857.28
24349,7.3425,12.38,8.43,0.381,18.31,1.3,14.33926,29773.0,5.52,7.87,1.0,37.17681,-76.373,1173859.38
24350,5.607,11.42,8.52,0.381,18.38,0.9,14.08305,29566.0,6.84,10.39,1.0,37.11015,-76.293,1173867.66
24351,4.79,11.36,8.11,1.4,18.65,0.75,14.3625,,,9.88,0.25,37.21722,-76.39222,1173858.06
24352,5.45,12.57,7.96,1.28,17.74,1.1,14.34709,28990.0,10.8,6.85,0.5,37.25818,-76.38902,1173699.18
24353,5.7,11.25,8.3,1.08,17.23,1.0,12.76925,,,13.17,0.25,37.21722,-76.39222,1175067.9
24354,15.0855,11.92,8.48,0.381,16.62,1.0,12.43496,27092.0,10.98,11.75,1.0,37.31181,-76.34634,1176222.0
24355,24.564,10.03,8.09,0.381,16.97,1.1,12.94049,27622.0,13.9,10.72,12.0,37.24181,-76.38634,1176978.84
24356,9.434,10.2,7.97,0.381,16.3,1.3,12.64741,26612.0,8.14,11.33,1.0,37.17681,-76.373,1176981.42
24357,12.638,10.07,8.17,0.381,16.69,1.1,12.70464,27200.0,7.6,11.18,1.0,37.11015,-76.293,1176985.32
24358,5.37,9.92,8.21,2.39,15.59,0.7,11.70684,,,11.86,0.25,37.21722,-76.39222,1176366.66
24359,1.26,,,0.5,,0.8,10.73361,,,,0.25,37.21722,-76.39222,1177489.74
24360,,9.08,8.01,,15.61,,,,,18.04,0.75,37.21722,-76.39222,1177489.74
24361,19.09,10.72,8.06,0.96,17.12,1.1,13.03545,27850.0,9.4,10.93,0.5,37.25818,-76.38902,1176981.12
24362,5.073,9.94,8.14,0.381,13.56,1.2,9.0231,22420.0,16.675,18.01,1.0,37.31181,-76.34634,1178903.46
24363,4.539,9.95,7.74,0.381,22.42,1.5,17.64757,35769.0,6.32,14.57,1.0,37.24181,-76.38634,1178961.06
24364,,9.05,,,,,,,,,1.0,37.17681,-76.373,1178963.4
24365,3.0705,,8.28,0.381,14.38,1.5,9.26311,23345.0,5.94,18.67,1.0,37.17681,-76.373,1178963.4
24366,4.272,8.64,8.15,0.381,14.21,0.9,8.86763,23426.0,10.58,20.62,1.0,37.11015,-76.293,1178971.5
24367,3.4,10.98,8.17,0.64,14.7,0.5,9.73245,,,18.73,0.25,37.21722,-76.39222,1178792.64
24368,6.38,9.9,8.26,1.26,17.34,0.9,11.22618,,,21.02,0.25,37.21722,-76.39222,1179919.14
24369,7.41,8.32,8.26,0.83,17.53,0.9,10.63276,28410.0,7.0,23.42,0.5,37.25818,-76.38902,1180437.54
24370,5.874,8.39,8.06,1.7622,21.21,1.1,11.09306,29037.0,22.3,23.08,1.0,37.31181,-76.34634,1181047.86
24371,6.586,7.84,7.4,0.381,19.19,1.1,16.84217,30892.0,8.04,24.36,1.0,37.24181,-76.38634,1181561.22
24372,8.722,6.97,7.74,0.4984,19.33,0.7,11.63238,31110.0,16.0,24.72,1.0,37.17681,-76.373,1181563.44
24373,7.6095,7.14,7.75,0.381,19.45,1.0,11.5393,31174.0,15.16,25.27,1.0,37.11015,-76.293,1181566.74
24374,,,,,,,,,,,0.0,37.11015,-76.293,1181566.74
24375,4.84,8.69,8.04,1.62,19.78,1.0,12.50132,,,23.26,0.25,37.21722,-76.39222,1181130.72
24376,6.06,8.02,8.1,1.16,18.34,1.1,11.30976,29660.0,7.5,25.14,0.5,37.25818,-76.38902,1181733.24
24377,9.968,6.21,7.85,0.381,18.35,1.0,11.51543,29686.0,8.35556,25.67,5.0,37.31181,-76.34634,1182271.74
24378,11.57,7.53,7.63,0.381,21.2,1.1,14.31921,33820.0,8.08,22.45,1.0,37.24181,-76.38634,1182329.4
24379,10.2795,6.7,7.79,0.381,18.99,1.0,11.28245,30625.0,9.375,25.47,1.0,37.17681,-76.373,1182334.98
24380,7.476,7.02,7.92,0.381,19.33,1.2,11.59262,31272.0,8.175,25.28,1.0,37.11015,-76.293,1182338.28
24381,6.82,,,3.35,,1.3,,,,,0.25,37.21722,-76.39222,1182348.48
24382,7.12,7.16,7.61,0.381,19.6,1.2,12.18989,33431.0,12.32,27.71,1.0,37.31181,-76.34634,1184145.36
24383,11.036,6.78,7.46,0.381,21.18,1.0,13.81478,33861.0,7.04,25.55,1.0,37.24181,-76.38634,1184143.02
24384,11.392,7.15,7.67,0.381,21.41,0.8,12.50786,34210.0,7.48,27.62,1.0,37.17681,-76.373,1184150.94
24385,11.57,6.81,7.65,0.381,21.56,0.7,12.22827,34462.0,15.5,28.7,1.0,37.11015,-76.293,1184154.24
24386,5.98,6.7,7.95,2.29,21.55,0.9,12.46068,,,27.92,0.25,37.21722,-76.39222,1184140.5
24387,8.62,8.18,7.96,2.02,20.74,0.5,12.56861,,,25.57,0.25,37.21722,-76.39222,1183712.46
24388,13.76,7.58,8.13,10.05,19.46,0.8,11.55155,31310.0,17.5,25.76,0.5,37.25818,-76.38902,1183377.6
24389,6.942,7.21,8.12,0.381,19.95,1.1,12.21591,31906.0,,26.46,1.0,37.31181,-76.34634,1185442.5
24390,7.476,7.35,7.92,1.246,25.71,1.1,11.86358,32271.0,,23.58,1.0,37.24181,-76.38634,1185440.16
24391,6.408,7.47,8.12,0.381,21.0,1.0,12.25503,33593.0,,26.58,1.0,37.17681,-76.373,1185447.54
24392,8.01,7.03,8.01,0.381,21.52,0.8,12.77678,34337.0,,26.84,1.0,37.11015,-76.293,1185450.96
24393,6.96,6.45,7.98,3.37,21.99,0.8,13.11557,,,26.92,0.25,37.21722,-76.39222,1184743.74
24394,4.78,5.81,7.99,0.75,20.88,0.8,12.7389,,,25.3,0.25,37.21722,-76.39222,1185348.54
24395,9.078,6.71,8.06,0.381,21.74,1.0,11.42639,34708.0,11.04,28.94,1.0,37.31181,-76.34634,1186564.5
24396,15.308,6.53,7.87,1.6376,21.57,0.9,13.84512,34486.0,11.36,27.1,1.0,37.24181,-76.38634,1186561.62
24397,14.952,6.17,7.87,0.381,21.65,0.7,12.71947,34637.0,15.025,28.8,1.0,37.17681,-76.373,1186570.2
24398,,,,,,,,,,,0.0,37.17681,-76.373,1186570.2
24399,12.816,6.76,8.02,0.381,21.23,0.7,11.82262,34452.0,16.7,29.96,1.0,37.11015,-76.293,1186573.74
24400,,,,,,,,,,,0.0,37.11015,-76.293,1186573.74
24401,6.19,6.37,8.08,1.78,21.12,0.95,12.29672,,,27.43,0.25,37.21722,-76.39222,1185953.04
24402,6.91,6.64,8.02,3.09,22.07,0.8,12.48455,,,29.09,0.25,37.21722,-76.39222,1186558.74
24403,14.24,6.46,8.0,1.691,22.09,0.8,13.24713,35018.0,12.7,26.5,1.0,37.31181,-76.34634,1187862.06
24404,,,,,,,,,,,0.0,37.31181,-76.34634,1187862.06
24405,10.68,6.27,7.66,3.99165,22.86,1.0,13.42201,36288.0,9.8,27.11,1.0,37.24181,-76.38634,1187859.84
24406,14.24,6.44,8.01,2.581,22.26,0.6,13.24827,35330.0,22.42857,26.72,1.0,37.17681,-76.373,1187867.4
24407,11.0805,6.63,7.96,1.7088,22.09,0.8,13.35816,35139.0,17.95,26.23,1.0,37.11015,-76.293,1187874.3
24408,9.43,6.02,8.03,1.96,21.8,0.8,12.98074,,,26.85,0.25,37.21722,-76.39222,1187163.12
24409,11.47,5.67,7.7,3.33,22.6,0.9,13.66286,,,26.59,0.25,37.21722,-76.39222,1187775.3
24410,6.31,6.26,8.04,2.29,22.39,1.1,13.46286,,,26.7,0.25,37.21722,-76.39222,1188372.48
24411,9.92,5.75,7.98,2.26,22.5,1.3,13.2565,35770.0,12.0,27.65,0.5,37.25818,-76.38902,1188213.18
24412,8.51,6.42,8.0,2.22,22.82,0.8,13.7993,,,26.68,0.25,37.21722,-76.39222,1189582.68
24413,3.81,5.82,7.97,1.46,22.58,0.6,13.62205,,,26.67,0.25,37.21722,-76.39222,1188977.82
24414,,12.47,8.5,,23.06,1.1,13.9322,36530.0,12.2,26.86,2.25,37.25818,-76.38902,1189683.42
24415,83.3,,,0.5,,,,,,,0.5,37.25818,-76.38902,1189683.42
24416,4.68,6.87,8.11,1.3,21.79,1.1,12.90457,34740.0,11.2,27.1,0.5,37.25818,-76.38902,1189167.0
24417,8.4105,8.06,8.08,1.0413,22.12,0.8,13.94848,35128.0,19.32,24.46,1.0,37.31181,-76.34634,1190639.88
24418,,,,,,,,,,,0.0,37.24181,-76.38634,1190641.86
24419,5.7672,11.94,8.28,4.25064,22.28,0.7,13.8167,36187.0,30.075,25.26,11.0,37.24181,-76.38634,1190641.86
24420,63.546,,,2.2428,,,,,18.14,,1.0,37.24181,-76.38634,1190641.86
24421,,12.01,,,,,,,,,1.0,37.24181,-76.38634,1190641.86
24422,5.518,7.92,7.99,0.381,23.05,0.6,14.49408,36469.0,24.0,25.0,1.0,37.17681,-76.373,1190644.38
24423,,,,,,,,,,,0.0,37.17681,-76.373,1190644.38
24424,4.45,7.95,8.04,2.6344,23.23,0.8,14.4813,36747.0,30.55,25.38,1.0,37.11015,-76.293,1190647.86
24425,,,,,,,,,,,0.0,37.11015,-76.293,1190647.86
24426,9.42,7.35,7.91,4.6,23.38,0.5,15.70941,,,21.38,0.25,37.21722,-76.39222,1190187.66
24427,7.32,7.29,8.16,2.29,23.04,0.7,14.56938,,,24.66,0.25,37.21722,-76.39222,1190794.32
24428,4.81,7.15,8.03,2.5,23.81,1.1,15.05642,,,24.93,0.25,37.21722,-76.39222,1192004.16
24429,5.99,6.9,8.02,2.45,23.67,1.4,15.24843,37380.0,11.7,24.99,0.5,37.25818,-76.38902,1192013.4
24430,6.942,8.61,8.06,0.381,23.77,0.9,16.13752,37430.0,11.4,21.4,1.0,37.31181,-76.34634,1192549.38
24431,3.204,7.46,8.01,0.534,24.35,0.6,16.0437,37839.0,15.7,21.62,12.0,37.24181,-76.38634,1192613.04
24432,38.982,,,0.381,,,,,22.525,,1.0,37.24181,-76.38634,1192613.04
24433,,,,,,,,,,,0.0,37.17681,-76.373,1192617.84
24434,4.5924,7.88,8.01,0.381,23.87,0.8,16.10987,37578.0,14.06,21.13,1.0,37.17681,-76.373,1192617.84
24435,5.5536,8.24,8.05,0.381,24.25,1.4,16.40654,37982.0,10.76,20.77,1.0,37.11015,-76.293,1192624.38
24436,,,,,,,,,,,0.0,37.11015,-76.293,1192624.38
24437,5.85,8.04,8.1,1.74,24.36,0.75,16.42096,,,21.51,0.25,37.21722,-76.39222,1192699.98
24438,4.79,,,2.16,,0.9,,,,,0.25,37.21722,-76.39222,1193212.62
24439,6.6216,10.27,7.99,0.52332,23.68,1.3,17.35929,37307.0,12.04,13.44,1.0,37.31181,-76.34634,1195037.64
24440,,,,,,,,,,,0.0,37.24181,-76.38634,1195039.62
24441,,8.0,7.86,,25.3,,,39609.0,,13.97,11.0,37.24181,-76.38634,1195039.62
24442,6.5148,9.07,7.87,0.39516,25.56,1.3,18.84947,37292.0,11.56,13.88,1.0,37.24181,-76.38634,1195039.62
24443,4.9128,9.75,7.89,0.381,23.83,1.9,17.91397,37528.0,3.62,13.82,1.0,37.17681,-76.373,1195042.08
24444,,,,,,,,,,,0.0,37.17681,-76.373,1195042.08
24445,4.9128,10.83,8.03,0.381,24.14,2.3,17.82813,37988.0,4.74,13.66,1.0,37.11015,-76.293,1195045.5
24446,10.89,10.49,8.17,1.67,24.21,1.3,18.51966,,,11.04,0.25,37.21722,-76.39222,1196068.98
24447,3.55,8.97,8.01,1.8,23.68,1.05,17.50897,,,14.45,0.25,37.21722,-76.39222,1194424.56
24448,3.19,9.47,8.02,1.76,24.35,,18.18485,38310.0,4.1,13.4,0.5,37.25818,-76.38902,1194867.66
24449,,,,,,2.0,,,,,0.0,37.25818,-76.38902,1194867.66
24450,3.8715,10.68,8.2,0.381,22.39,1.7,17.10625,35722.0,8.18333,9.02,1.0,37.31181,-76.34634,1197388.32
24451,,,,,,,,,,,0.0,37.31181,-76.34634,1197388.32
24452,,,,,,,,,,,0.0,37.24181,-76.38634,1197449.46
24453,8.4105,10.32,8.13,0.381,24.12,2.2,16.46583,38165.0,4.93333,9.49,1.0,37.24181,-76.38634,1197449.46
24454,,,,,,,,,,,0.0,37.17681,-76.373,1197452.04
24455,7.6095,10.78,8.12,0.381,19.75,1.5,15.21323,31805.0,6.33333,9.58,1.0,37.17681,-76.373,1197452.04
24456,,,,,24.33,,,38383.0,,,1.0,37.11015,-76.293,1197455.4
24457,,,,,,,,,,,0.0,37.11015,-76.293,1197455.4
24458,4.1385,10.19,8.13,0.381,19.85,1.9,18.62877,31880.0,6.83333,10.94,1.0,37.11015,-76.293,1197455.4
24459,6.25,12.38,8.32,2.53,24.05,1.1,18.64441,,,9.26,0.25,37.21722,-76.39222,1197277.38
24460,5.7,11.25,8.22,2.58,24.95,0.6,19.75527,,,6.05,0.25,37.21722,-76.39222,1198051.32
24461,1.99,,,2.35,,,,,,,0.5,37.21722,-76.39222,1199697.06
24462,,,,,,,,,,,0.0,37.21722,-76.39222,1199697.06
24463,,,,,,0.95,,,,,0.0,37.21722,-76.39222,1199697.06
24464,,,,,,,,,,,0.0,37.21722,-76.39222,1199697.06
24465,4.539,11.74,8.3,0.608,21.69,0.7,17.15198,35072.0,14.68,4.96,1.0,37.31181,-76.34634,1201166.22
24466,,,,,,,,,,,0.0,37.31181,-76.34634,1201166.22
24467,2.937,11.7,8.29,0.801,22.04,0.9,17.923,35563.0,10.68,5.48,1.0,37.24181,-76.38634,1201163.4
24468,2.8035,11.84,8.31,0.608,22.69,1.4,18.05401,36519.0,6.24,5.16,1.0,37.17681,-76.373,1201169.16
24469,2.136,12.09,8.31,0.608,22.49,1.1,17.91219,36260.0,7.62,4.77,1.0,37.11015,-76.293,1201172.76
24470,6.49,11.55,8.08,4.23,23.58,,18.82696,,,4.36,0.5,37.21722,-76.39222,1200561.9
24471,,11.57,8.11,,23.54,,,,,4.4,0.1,37.21722,-76.39222,1200561.9
24472,,,,,,1.0,,,,,0.0,37.21722,-76.39222,1200561.9
24473,,11.33,8.04,,22.77,,18.25657,,,3.27,0.1,37.21722,-76.39222,1201512.96
24474,,,,,,1.0,,,,,0.0,37.21722,-76.39222,1201512.96
24475,,,,,,,,,,,0.0,37.21722,-76.39222,1201512.96
24476,,,,,,0.7,,,,,0.0,37.21722,-76.39222,1201787.52
24477,,,,,,,,,,,0.0,37.31181,-76.34634,1203685.74
24478,4.005,10.18,8.19,0.608,21.07,0.8,16.63484,33951.0,12.88,6.66,1.0,37.31181,-76.34634,1203685.74
24479,4.005,9.6,8.2,0.608,21.52,1.4,16.91281,34543.0,8.26,7.38,1.0,37.24181,-76.38634,1203687.9
24480,2.403,9.76,8.19,0.608,21.62,0.8,17.05877,34788.0,5.56,6.75,4.0,37.17681,-76.373,1203691.02
24481,,10.89,7.62,,21.96,,,35347.0,,5.88,1.0,37.11015,-76.293,1202807.22
24482,1.869,10.96,7.8,0.608,22.14,1.0,17.40785,36735.0,6.68,5.67,4.0,37.11015,-76.293,1202807.22
24483,1.27,,,,,,,,,,0.5,37.21722,-76.39222,1202207.1
24484,,,,0.5,,,,,,,0.5,37.21722,-76.39222,1202207.1
24485,,,,,,0.9,,,,,0.0,37.21722,-76.39222,1202207.1
24486,,,,,,,,,,,0.0,37.21722,-76.39222,1202207.1
24487,2.84,,,,,,,,,,0.5,37.21722,-76.39222,1203495.72
24488,,,,0.5,,,,,,,0.5,37.21722,-76.39222,1203495.72
24489,,,,,,1.05,,,,,0.0,37.21722,-76.39222,1203495.72
24490,,,,,,,,,,,0.0,37.21722,-76.39222,1203495.72
24491,4.53,10.56,7.9,1.84,21.14,,16.38596,,,9.21,0.5,37.21722,-76.39222,1204792.08
24492,,,,,,1.25,,,,,0.0,37.21722,-76.39222,1204792.08
24493,2.16,,,0.52,,,,,,,0.5,37.21722,-76.39222,1205912.22
24494,,,,,,1.5,,,,,0.0,37.21722,-76.39222,1205912.22
24495,2.49,10.01,7.83,,20.09,2.0,15.37936,32230.0,4.6,10.6,0.5,37.25818,-76.38902,1206360.06
24496,,,,0.5,,,,,,,0.5,37.25818,-76.38902,1206360.06
24497,,,,,,,,,,,0.0,37.25818,-76.38902,1206360.06
24498,2.02,9.02,7.8,0.96,19.19,,14.2723,,,13.2,0.5,37.21722,-76.39222,1207122.78
24499,,,,,,0.8,,,,,0.0,37.21722,-76.39222,1207122.78
24500,,,,,,,,,,,0.0,37.21722,-76.39222,1207122.78
24501,11.748,10.2,8.28,0.608,17.57,1.0,11.42207,26865.0,4.16,16.6,1.0,37.31181,-76.34634,1209042.9
24502,,,,,,,,,19.42,,4.0,37.31181,-76.34634,1209042.9
24503,,,,,,,,,,,1.0,37.24181,-76.38634,1209045.12
24504,19.6245,10.68,8.16,0.608,17.56,0.9,12.58421,28409.0,10.44,15.72,1.0,37.24181,-76.38634,1209045.12
24505,7.743,9.6,8.01,0.608,16.91,0.7,11.36498,27440.0,15.38,18.98,1.0,37.17681,-76.373,1209047.58
24506,,,,,,,,,,,0.0,37.17681,-76.373,1209047.58
24507,4.4055,9.61,8.11,0.608,16.79,1.2,11.15098,27200.0,10.42,19.65,1.0,37.11015,-76.293,1209051.24
24508,3.86,,,1.48,,,,,,,0.5,37.21722,-76.39222,1208335.62
24509,,,,,,0.9,,,,,0.0,37.21722,-76.39222,1208335.62
24510,,,,,,,,,,,0.0,37.21722,-76.39222,1208335.62
24511,3.27,,,1.94,,,,,,,0.5,37.21722,-76.39222,1209540.0
24512,,,,,,0.9,,,,,0.0,37.21722,-76.39222,1209540.0
24513,5.17,9.34,8.17,1.17,17.61,1.4,12.54301,27420.0,5.1,17.85,0.5,37.25818,-76.38902,1208953.62
24514,,,,,,,,,,,0.5,37.25818,-76.38902,1208953.62
24515,4.4055,9.66,8.16,0.608,18.0,1.3,11.14808,28002.0,10.94,20.75,1.0,37.31181,-76.34634,1210867.98
24516,,,,,,,,,,,0.0,37.31181,-76.34634,1210867.98
24517,,8.92,8.08,,17.65,,,28581.0,,17.73,4.0,37.31181,-76.34634,1210867.98
24518,7.209,10.22,7.84,0.608,15.87,1.2,15.30745,27070.0,7.2,19.84,1.0,37.24181,-76.38634,1210870.02
24519,7.209,9.65,8.08,0.608,17.11,1.4,11.73113,27793.0,6.2,18.5,1.0,37.17681,-76.373,1210926.48
24520,4.806,8.06,7.93,0.608,17.64,0.8,11.99443,28541.0,13.54,18.73,1.0,37.11015,-76.293,1210930.26
24521,,,,,,,,,,,0.0,37.11015,-76.293,1210930.26
24522,,8.13,7.94,,17.64,,,28526.0,,18.72,2.0,37.11015,-76.293,1210930.26
24523,5.57,8.9,7.83,6.41,17.16,1.1,12.0823,,,16.59,0.5,37.21722,-76.39222,1210751.16
24524,,,,,,,,,,,0.0,37.21722,-76.39222,1210751.16
24525,6.39,8.1,8.02,1.83,15.65,,10.47445,,,18.73,0.5,37.21722,-76.39222,1212049.92
24526,,,,,,0.7,,,,,0.0,37.21722,-76.39222,1212049.92
24527,8.89,8.5,8.12,1.4,16.64,1.5,11.3167,27170.0,5.8,18.36,0.5,37.25818,-76.38902,1211363.22
24528,,,,,,,,,,,0.5,37.25818,-76.38902,1211363.22
24529,,,,,,,,,,,0.0,37.31181,-76.34634,1213172.52
24530,4.094,7.55,7.98,0.608,16.59,1.0,8.81879,27132.0,10.38,27.71,1.0,37.31181,-76.34634,1213172.52
24531,7.8765,8.46,8.17,0.608,18.24,0.7,9.19455,29462.0,17.25,27.38,1.0,37.24181,-76.38634,1213119.18
24532,5.696,7.26,8.07,0.608,17.03,,9.1298,27796.0,8.56,27.77,1.0,37.17681,-76.373,1213177.56
24533,,,,,,0.7,,,,,0.0,37.17681,-76.373,1213177.56
24534,5.696,6.65,8.01,0.608,17.14,0.5,9.00161,27925.0,14.7,28.24,1.0,37.11015,-76.293,1213181.76
24535,4.54,7.84,7.98,1.58,17.31,,8.83254,,,29.39,0.5,37.21722,-76.39222,1213092.12
24536,,,,,,0.7,,,,,0.0,37.21722,-76.39222,1213092.12
24537,,,,,,,,,,,0.0,37.21722,-76.39222,1213092.12
24538,4.39,8.35,8.02,2.24,18.07,,10.38813,,,26.17,0.5,37.21722,-76.39222,1214386.86
24539,,,,,,0.75,,,,,0.0,37.21722,-76.39222,1214386.86
24540,,,,,,,,,,,0.0,37.21722,-76.39222,1214386.86
24541,8.65,7.64,8.22,1.96,16.68,1.5,9.56213,27160.0,8.8,25.32,0.5,37.25818,-76.38902,1213870.74
24542,8.277,6.49,8.07,0.608,18.5,0.8,10.8322,29959.0,8.36,25.77,1.0,37.31181,-76.34634,1215595.38
24543,,3.92,7.78,,22.59,,,33810.0,,23.98,9.0,37.24181,-76.38634,1215597.6
24544,6.586,5.35,7.76,0.608,20.31,0.7,15.19293,32551.0,11.7,25.45,1.0,37.24181,-76.38634,1215597.6
24545,11.748,5.77,7.89,0.608,20.78,0.7,12.80903,33235.0,17.64,24.83,1.0,37.17681,-76.373,1215600.0
24546,11.214,6.99,8.02,0.608,20.1,0.7,12.19164,32397.0,14.86,25.15,1.0,37.11015,-76.293,1215603.12
24547,7.03,7.17,7.93,1.47,19.24,,11.41364,,,25.6,0.5,37.21722,-76.39222,1215067.14
24548,,,,,,0.9,,,,,0.0,37.21722,-76.39222,1215067.14
24549,,,,,,,,,,,0.0,37.21722,-76.39222,1215067.14
24550,20.4,,,6.2,,0.7,,,,,0.5,37.21722,-76.39222,1215608.58
24551,,,,,,,,,,,0.0,37.21722,-76.39222,1215608.58
24552,8.366,7.75,8.13,0.608,18.97,1.0,10.15307,30700.0,7.1,29.16,4.0,37.31181,-76.34634,1216747.08
24553,2.848,6.15,7.64,0.608,20.11,1.3,14.59698,32275.0,6.54,25.19,10.0,37.24181,-76.38634,1216797.24
24554,9.968,5.77,7.98,0.608,20.07,0.7,11.10587,32298.0,10.6,28.82,1.0,37.17681,-76.373,1216799.16
24555,9.434,6.34,8.05,0.608,20.18,0.7,11.27735,32459.0,13.5,28.42,1.0,37.11015,-76.293,1216806.12
24556,10.47,7.25,8.17,2.7,19.8,0.9,11.63036,,,26.38,0.5,37.21722,-76.39222,1216195.02
24557,10.64,7.08,8.04,2.26,20.06,,11.11612,,,28.68,0.5,37.21722,-76.39222,1216805.22
24558,,,,,,,,,,,0.0,37.21722,-76.39222,1216805.22
24559,,,,,,0.9,,,,,0.0,37.21722,-76.39222,1216805.22
24560,8.32,6.4,8.07,2.2,20.68,0.9,11.87761,,,27.72,0.5,37.21722,-76.39222,1217403.72
24561,9.77,7.71,8.21,1.54,19.59,1.4,10.81524,31670.0,9.1,28.54,0.5,37.25818,-76.38902,1216635.6
24562,,,,,,,,,,,0.0,37.25818,-76.38902,1216635.6
24563,7.17086,7.17,8.18,0.608,19.16,1.1,11.33784,31212.0,7.02,25.72,1.0,37.31181,-76.34634,1218619.38
24564,,,,,,,,,,,0.0,37.24181,-76.38634,1218616.56
24565,,3.33,,,,,,,,,11.0,37.24181,-76.38634,1218616.56
24566,2.67,7.43,7.82,1.068,19.26,1.3,18.51816,30696.0,6.8,23.99,1.0,37.24181,-76.38634,1218616.56
24567,6.942,6.26,8.19,0.608,19.87,1.1,11.66007,31910.0,8.04,25.8,4.0,37.17681,-76.373,1218625.26
24568,8.9,6.71,8.09,0.608,19.81,0.7,11.95635,31804.0,14.1,25.27,1.0,37.11015,-76.293,1218628.8
24569,,,,,,,,,,,0.0,37.11015,-76.293,1218628.8
24570,11.49,6.91,8.13,4.07,19.25,,11.42985,,,25.61,0.5,37.21722,-76.39222,1218618.12
24571,,,,,,0.8,,,,,0.0,37.21722,-76.39222,1218618.12
24572,,,,,,,,,,,0.0,37.21722,-76.39222,1218618.12
24573,9.13,,,3.35,,0.9,,,,,0.5,37.21722,-76.39222,1218015.72
24574,,,,,,,,,,,0.0,37.21722,-76.39222,1218015.72
24575,8.366,7.28,8.07,0.608,20.66,0.9,12.45588,33053.0,16.24,25.57,1.0,37.31181,-76.34634,1220355.18
24576,,,,,,,,,,,0.0,37.31181,-76.34634,1220355.18
24577,9.345,7.81,7.96,0.608,20.82,1.3,12.82902,33353.0,7.6,25.81,1.0,37.24181,-76.38634,1220357.22
24578,,,,,,,,,,,0.0,37.24181,-76.38634,1220357.22
24579,5.49257,7.87,8.07,0.82389,20.75,1.0,12.40155,33202.0,12.32,26.24,1.0,37.17681,-76.373,1220359.26
24580,,,,,,,,,,,0.0,37.17681,-76.373,1220359.26
24581,6.10286,7.68,8.08,0.608,20.93,0.7,12.44403,33460.0,15.2,26.45,1.0,37.11015,-76.293,1220362.74
24582,,,,,,,,,,,0.0,37.11015,-76.293,1220362.74
24583,9.07,,,2.04,,0.7,,,,,0.5,37.21722,-76.39222,1219329.42
24584,,,,,,,,,,,0.0,37.21722,-76.39222,1219329.42
24585,10.95,6.69,8.08,3.17,20.47,1.4,12.32488,32790.0,12.0,25.7,0.5,37.25818,-76.38902,1219315.74
